dataset_key,panel_label,method_key,method_label,metric,metric_label,ideal_value,native_value,normalized_bias_error_plotted,metric_source_file,setting,shot,figure_title
stereoset,StereoSet,it_0,IT 0,SS Score,SS Score overall,50,46.202376,3.7976241,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__all_event__all_strategies/stereoset/stereoset_metrics_m6_l70b_two_pass_zero__all_event__all_strategies_self_debias_two_pass_all_strategies.csv,IT,0,"All interventions, event IT checkpoint"
stereoset,StereoSet,it_1,IT 1,SS Score,SS Score overall,50,48.889033,1.1109666,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__all_event__all_strategies/stereoset/stereoset_metrics_m6_l70b_two_pass_one__all_event__all_strategies_self_debias_two_pass_all_strategies.csv,IT,1,"All interventions, event IT checkpoint"
bbq,BBQ Ambig.,base,Base Model Inference,Bias_score_ambig,Bias score ambig.,0,7.046,7.046,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/plain_direct/bbq/bbq_metrics_llama70b_plain_base_bbq.csv,Base,,"All interventions, event IT checkpoint"
bbq,BBQ Ambig.,icl,ICL,Bias_score_ambig,Bias score ambig.,0,5.206,5.206,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/bbq/bbq_metrics_m4_baseicl_zero_llama70b_allstrat_bbq.csv,ICL,0,"All interventions, event IT checkpoint"
bbq,BBQ Ambig.,it,DIY IT,Bias_score_ambig,Bias score ambig.,0,7.261,7.261,results/new_results/m3_finetune_llama70b_ms500/bbq/bbq_metrics_m3_llama70b_ms500_all_event_bbq.csv,DIY IT,,"All interventions, event IT checkpoint"
bbq,BBQ Ambig.,no_it_0,No IT 0,Bias_score_ambig,Bias score ambig.,0,4.935,4.935,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_all_strategies__all_strategies/bbq/bbq_metrics.csv,No IT,0,"All interventions, event IT checkpoint"
bbq,BBQ Ambig.,no_it_1,No IT 1,Bias_score_ambig,Bias score ambig.,0,4.87,4.87,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__base_all_strategies__all_strategies/bbq/bbq_metrics.csv,No IT,1,"All interventions, event IT checkpoint"
bbq,BBQ Ambig.,it_0,IT 0,Bias_score_ambig,Bias score ambig.,0,6.983,6.983,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__all_event__all_strategies/bbq/bbq_metrics.csv,IT,0,"All interventions, event IT checkpoint"
bbq,BBQ Ambig.,it_1,IT 1,Bias_score_ambig,Bias score ambig.,0,7.455,7.455,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__all_event__all_strategies/bbq/bbq_metrics.csv,IT,1,"All interventions, event IT checkpoint"
bbq,BBQ Ambig.,it_2,IT 2,Bias_score_ambig,Bias score ambig.,0,7.831,7.831,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_two__all_event__all_strategies/bbq/bbq_metrics.csv,IT,2,"All interventions, event IT checkpoint"
bbq,BBQ Disambig.,base,Base Model Inference,Bias_score_disambig,Bias score disambig.,0,0.388,0.388,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/plain_direct/bbq/bbq_metrics_llama70b_plain_base_bbq.csv,Base,,"All interventions, event IT checkpoint"
bbq,BBQ Disambig.,icl,ICL,Bias_score_disambig,Bias score disambig.,0,0.716,0.716,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/bbq/bbq_metrics_m4_baseicl_zero_llama70b_allstrat_bbq.csv,ICL,0,"All interventions, event IT checkpoint"
bbq,BBQ Disambig.,it,DIY IT,Bias_score_disambig,Bias score disambig.,0,0.466,0.466,results/new_results/m3_finetune_llama70b_ms500/bbq/bbq_metrics_m3_llama70b_ms500_all_event_bbq.csv,DIY IT,,"All interventions, event IT checkpoint"
bbq,BBQ Disambig.,no_it_0,No IT 0,Bias_score_disambig,Bias score disambig.,0,2.439,2.439,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_all_strategies__all_strategies/bbq/bbq_metrics.csv,No IT,0,"All interventions, event IT checkpoint"
bbq,BBQ Disambig.,no_it_1,No IT 1,Bias_score_disambig,Bias score disambig.,0,2.521,2.521,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__base_all_strategies__all_strategies/bbq/bbq_metrics.csv,No IT,1,"All interventions, event IT checkpoint"
bbq,BBQ Disambig.,it_0,IT 0,Bias_score_disambig,Bias score disambig.,0,2.158,2.158,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__all_event__all_strategies/bbq/bbq_metrics.csv,IT,0,"All interventions, event IT checkpoint"
bbq,BBQ Disambig.,it_1,IT 1,Bias_score_disambig,Bias score disambig.,0,2.273,2.273,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__all_event__all_strategies/bbq/bbq_metrics.csv,IT,1,"All interventions, event IT checkpoint"
bbq,BBQ Disambig.,it_2,IT 2,Bias_score_disambig,Bias score disambig.,0,2.676,2.676,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_two__all_event__all_strategies/bbq/bbq_metrics.csv,IT,2,"All interventions, event IT checkpoint"
winobias,WinoBias,base,Base Model Inference,abs_pro_anti_gap,Abs. pro/anti gap,0,0.14393939,0.14393939,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/plain_direct/evalshared/winobias/llama70b_plain_base_winobias/winobias_metrics_overall_llama70b_plain_base_winobias.csv,Base,,"All interventions, event IT checkpoint"
winobias,WinoBias,icl,ICL,abs_pro_anti_gap,Abs. pro/anti gap,0,0.14393939,0.14393939,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/evalshared/winobias/m4_baseicl_zero_llama70b_allstrat_winobias/winobias_metrics_overall_m4_baseicl_zero_llama70b_allstrat_winobias.csv,ICL,0,"All interventions, event IT checkpoint"
winobias,WinoBias,it,DIY IT,abs_pro_anti_gap,Abs. pro/anti gap,0,0.13510101,0.13510101,results/new_results/m3_finetune_llama70b_ms500/evalshared/winobias/m3_llama70b_ms500_all_event_winobias/winobias_metrics_overall_m3_llama70b_ms500_all_event_winobias.csv,DIY IT,,"All interventions, event IT checkpoint"
winobias,WinoBias,no_it_0,No IT 0,abs_pro_anti_gap,Abs. pro/anti gap,0,0.058080808,0.058080808,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_all_strategies__all_strategies/winobias/winobias/m6_l70b_two_pass_zero__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies/winobias_metrics_overall_m6_l70b_two_pass_zero__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies.csv,No IT,0,"All interventions, event IT checkpoint"
winobias,WinoBias,no_it_1,No IT 1,abs_pro_anti_gap,Abs. pro/anti gap,0,0.068181818,0.068181818,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__base_all_strategies__all_strategies/winobias/winobias/m6_l70b_two_pass_one__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies/winobias_metrics_overall_m6_l70b_two_pass_one__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies.csv,No IT,1,"All interventions, event IT checkpoint"
winobias,WinoBias,no_it_2,No IT 2,abs_pro_anti_gap,Abs. pro/anti gap,0,0.063131313,0.063131313,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_two__base_all_strategies__all_strategies/winobias/winobias/m6_l70b_two_pass_two__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies/winobias_metrics_overall_m6_l70b_two_pass_two__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies.csv,No IT,2,"All interventions, event IT checkpoint"
winobias,WinoBias,it_0,IT 0,abs_pro_anti_gap,Abs. pro/anti gap,0,0.060606061,0.060606061,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__all_event__all_strategies/winobias/winobias/m6_l70b_two_pass_zero__all_event__all_strategies_self_debias_two_pass_all_strategies/winobias_metrics_overall_m6_l70b_two_pass_zero__all_event__all_strategies_self_debias_two_pass_all_strategies.csv,IT,0,"All interventions, event IT checkpoint"
winobias,WinoBias,it_1,IT 1,abs_pro_anti_gap,Abs. pro/anti gap,0,0.060606061,0.060606061,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__all_event__all_strategies/winobias/winobias/m6_l70b_two_pass_one__all_event__all_strategies_self_debias_two_pass_all_strategies/winobias_metrics_overall_m6_l70b_two_pass_one__all_event__all_strategies_self_debias_two_pass_all_strategies.csv,IT,1,"All interventions, event IT checkpoint"
winogender,WinoGender,base,Base Model Inference,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.070833333,0.070833333,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/plain_direct/evalshared/winogender/llama70b_plain_base_winogender/winogender_metrics_overall_llama70b_plain_base_winogender.csv,Base,,"All interventions, event IT checkpoint"
winogender,WinoGender,icl,ICL,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.0625,0.0625,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/evalshared/winogender/m4_baseicl_zero_llama70b_allstrat_winogender/winogender_metrics_overall_m4_baseicl_zero_llama70b_allstrat_winogender.csv,ICL,0,"All interventions, event IT checkpoint"
winogender,WinoGender,it,DIY IT,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.0625,0.0625,results/new_results/m3_finetune_llama70b_ms500/evalshared/winogender/m3_llama70b_ms500_all_event_winogender/winogender_metrics_overall_m3_llama70b_ms500_all_event_winogender.csv,DIY IT,,"All interventions, event IT checkpoint"
winogender,WinoGender,no_it_0,No IT 0,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.054166667,0.054166667,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_all_strategies__all_strategies/winogender/winogender/m6_l70b_two_pass_zero__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies/winogender_metrics_overall_m6_l70b_two_pass_zero__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies.csv,No IT,0,"All interventions, event IT checkpoint"
winogender,WinoGender,no_it_1,No IT 1,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.070833333,0.070833333,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__base_all_strategies__all_strategies/winogender/winogender/m6_l70b_two_pass_one__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies/winogender_metrics_overall_m6_l70b_two_pass_one__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies.csv,No IT,1,"All interventions, event IT checkpoint"
winogender,WinoGender,it_0,IT 0,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.066666667,0.066666667,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__all_event__all_strategies/winogender/winogender/m6_l70b_two_pass_zero__all_event__all_strategies_self_debias_two_pass_all_strategies/winogender_metrics_overall_m6_l70b_two_pass_zero__all_event__all_strategies_self_debias_two_pass_all_strategies.csv,IT,0,"All interventions, event IT checkpoint"
winogender,WinoGender,it_1,IT 1,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.058333333,0.058333333,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__all_event__all_strategies/winogender/winogender/m6_l70b_two_pass_one__all_event__all_strategies_self_debias_two_pass_all_strategies/winogender_metrics_overall_m6_l70b_two_pass_one__all_event__all_strategies_self_debias_two_pass_all_strategies.csv,IT,1,"All interventions, event IT checkpoint"
winogender,WinoGender,it_2,IT 2,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.054166667,0.054166667,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_two__all_event__all_strategies/winogender/winogender/m6_l70b_two_pass_two__all_event__all_strategies_self_debias_two_pass_all_strategies/winogender_metrics_overall_m6_l70b_two_pass_two__all_event__all_strategies_self_debias_two_pass_all_strategies.csv,IT,2,"All interventions, event IT checkpoint"
crowspairs,CrowS-Pairs,base,Base Model Inference,stereotype_preference_pct,Stereotype preference %,50,66.11,16.11,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/plain_direct/evalshared/crows_pairs_metrics_overall_llama70b_plain_base_crowspairs.csv,Base,,"Stereotype replacement, matched IT checkpoint"
crowspairs,CrowS-Pairs,icl,ICL,stereotype_preference_pct,Stereotype preference %,50,67.64,17.64,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/evalshared/crows_pairs_metrics_overall_m4_baseicl_zero_llama70b_sr_crowspairs.csv,ICL,0,"Stereotype replacement, matched IT checkpoint"
crowspairs,CrowS-Pairs,it,DIY IT,stereotype_preference_pct,Stereotype preference %,50,66.11,16.11,results/new_results/m3_finetune_llama70b_ms500/evalshared/crows_pairs_metrics_overall_m3_llama70b_ms500_sr_crowspairs.csv,DIY IT,,"Stereotype replacement, matched IT checkpoint"
crowspairs,CrowS-Pairs,no_it_0,No IT 0,stereotype_preference_pct,Stereotype preference %,50,46.95,3.05,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_stereotype_replacement__stereotype_replacement/crowspairs/crows_pairs_metrics_overall_m6_l70b_two_pass_zero__base_stereotype_replacement__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,No IT,0,"Stereotype replacement, matched IT checkpoint"
crowspairs,CrowS-Pairs,no_it_1,No IT 1,stereotype_preference_pct,Stereotype preference %,50,48.47,1.53,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__base_stereotype_replacement__stereotype_replacement/crowspairs/crows_pairs_metrics_overall_m6_l70b_two_pass_one__base_stereotype_replacement__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,No IT,1,"Stereotype replacement, matched IT checkpoint"
crowspairs,CrowS-Pairs,no_it_2,No IT 2,stereotype_preference_pct,Stereotype preference %,50,47.41,2.59,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_two__base_stereotype_replacement__stereotype_replacement/crowspairs/crows_pairs_metrics_overall_m6_l70b_two_pass_two__base_stereotype_replacement__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,No IT,2,"Stereotype replacement, matched IT checkpoint"
crowspairs,CrowS-Pairs,it_0,IT 0,stereotype_preference_pct,Stereotype preference %,50,44.5,5.5,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__sr__stereotype_replacement/crowspairs/crows_pairs_metrics_overall_m6_l70b_two_pass_zero__sr__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,IT,0,"Stereotype replacement, matched IT checkpoint"
crowspairs,CrowS-Pairs,it_1,IT 1,stereotype_preference_pct,Stereotype preference %,50,44.03,5.97,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__sr__stereotype_replacement/crowspairs/crows_pairs_metrics_overall_m6_l70b_two_pass_one__sr__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,IT,1,"Stereotype replacement, matched IT checkpoint"
crowspairs,CrowS-Pairs,it_2,IT 2,stereotype_preference_pct,Stereotype preference %,50,44.3,5.7,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_two__sr__stereotype_replacement/crowspairs/crows_pairs_metrics_overall_m6_l70b_two_pass_two__sr__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,IT,2,"Stereotype replacement, matched IT checkpoint"
stereoset,StereoSet,base,Base Model Inference,SS Score,SS Score overall,50,59.9998,9.9997996,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/plain_direct/evalshared/stereoset_metrics_llama70b_plain_base_stereoset.csv,Base,,"Stereotype replacement, matched IT checkpoint"
stereoset,StereoSet,icl,ICL,SS Score,SS Score overall,50,60.785277,10.785277,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/evalshared/stereoset_metrics_m4_baseicl_zero_llama70b_sr_stereoset.csv,ICL,0,"Stereotype replacement, matched IT checkpoint"
stereoset,StereoSet,it,DIY IT,SS Score,SS Score overall,50,60.457447,10.457447,results/new_results/m3_finetune_llama70b_ms500/evalshared/stereoset_metrics_m3_llama70b_ms500_sr_stereoset.csv,DIY IT,,"Stereotype replacement, matched IT checkpoint"
stereoset,StereoSet,no_it_0,No IT 0,SS Score,SS Score overall,50,44.476752,5.5232479,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_stereotype_replacement__stereotype_replacement/stereoset/stereoset_metrics_m6_l70b_two_pass_zero__base_stereotype_replacement__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,No IT,0,"Stereotype replacement, matched IT checkpoint"
stereoset,StereoSet,no_it_1,No IT 1,SS Score,SS Score overall,50,45.459762,4.5402383,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__base_stereotype_replacement__stereotype_replacement/stereoset/stereoset_metrics_m6_l70b_two_pass_one__base_stereotype_replacement__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,No IT,1,"Stereotype replacement, matched IT checkpoint"
stereoset,StereoSet,no_it_2,No IT 2,SS Score,SS Score overall,50,44.776985,5.223015,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_two__base_stereotype_replacement__stereotype_replacement/stereoset/stereoset_metrics_m6_l70b_two_pass_two__base_stereotype_replacement__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,No IT,2,"Stereotype replacement, matched IT checkpoint"
stereoset,StereoSet,it_0,IT 0,SS Score,SS Score overall,50,46.332936,3.6670643,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__sr__stereotype_replacement/stereoset/stereoset_metrics_m6_l70b_two_pass_zero__sr__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,IT,0,"Stereotype replacement, matched IT checkpoint"
stereoset,StereoSet,it_1,IT 1,SS Score,SS Score overall,50,46.926031,3.0739689,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__sr__stereotype_replacement/stereoset/stereoset_metrics_m6_l70b_two_pass_one__sr__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,IT,1,"Stereotype replacement, matched IT checkpoint"
bbq,BBQ Ambig.,base,Base Model Inference,Bias_score_ambig,Bias score ambig.,0,7.046,7.046,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/plain_direct/bbq/bbq_metrics_llama70b_plain_base_bbq.csv,Base,,"Stereotype replacement, matched IT checkpoint"
bbq,BBQ Ambig.,icl,ICL,Bias_score_ambig,Bias score ambig.,0,5.654,5.654,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/bbq/bbq_metrics_m4_baseicl_zero_llama70b_sr_bbq.csv,ICL,0,"Stereotype replacement, matched IT checkpoint"
bbq,BBQ Ambig.,it,DIY IT,Bias_score_ambig,Bias score ambig.,0,7.104,7.104,results/new_results/m3_finetune_llama70b_ms500/bbq/bbq_metrics_m3_llama70b_ms500_sr_bbq.csv,DIY IT,,"Stereotype replacement, matched IT checkpoint"
bbq,BBQ Ambig.,no_it_0,No IT 0,Bias_score_ambig,Bias score ambig.,0,6.437,6.437,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_stereotype_replacement__stereotype_replacement/bbq/bbq_metrics.csv,No IT,0,"Stereotype replacement, matched IT checkpoint"
bbq,BBQ Ambig.,no_it_1,No IT 1,Bias_score_ambig,Bias score ambig.,0,5.708,5.708,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__base_stereotype_replacement__stereotype_replacement/bbq/bbq_metrics.csv,No IT,1,"Stereotype replacement, matched IT checkpoint"
bbq,BBQ Ambig.,no_it_2,No IT 2,Bias_score_ambig,Bias score ambig.,0,6.344,6.344,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_two__base_stereotype_replacement__stereotype_replacement/bbq/bbq_metrics.csv,No IT,2,"Stereotype replacement, matched IT checkpoint"
bbq,BBQ Ambig.,it_0,IT 0,Bias_score_ambig,Bias score ambig.,0,7.827,7.827,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__sr__stereotype_replacement/bbq/bbq_metrics.csv,IT,0,"Stereotype replacement, matched IT checkpoint"
bbq,BBQ Ambig.,it_1,IT 1,Bias_score_ambig,Bias score ambig.,0,8.65,8.65,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__sr__stereotype_replacement/bbq/bbq_metrics.csv,IT,1,"Stereotype replacement, matched IT checkpoint"
bbq,BBQ Ambig.,it_2,IT 2,Bias_score_ambig,Bias score ambig.,0,8.654,8.654,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_two__sr__stereotype_replacement/bbq/bbq_metrics.csv,IT,2,"Stereotype replacement, matched IT checkpoint"
bbq,BBQ Disambig.,base,Base Model Inference,Bias_score_disambig,Bias score disambig.,0,0.388,0.388,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/plain_direct/bbq/bbq_metrics_llama70b_plain_base_bbq.csv,Base,,"Stereotype replacement, matched IT checkpoint"
bbq,BBQ Disambig.,icl,ICL,Bias_score_disambig,Bias score disambig.,0,0.761,0.761,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/bbq/bbq_metrics_m4_baseicl_zero_llama70b_sr_bbq.csv,ICL,0,"Stereotype replacement, matched IT checkpoint"
bbq,BBQ Disambig.,it,DIY IT,Bias_score_disambig,Bias score disambig.,0,0.657,0.657,results/new_results/m3_finetune_llama70b_ms500/bbq/bbq_metrics_m3_llama70b_ms500_sr_bbq.csv,DIY IT,,"Stereotype replacement, matched IT checkpoint"
bbq,BBQ Disambig.,no_it_0,No IT 0,Bias_score_disambig,Bias score disambig.,0,0.323,0.323,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_stereotype_replacement__stereotype_replacement/bbq/bbq_metrics.csv,No IT,0,"Stereotype replacement, matched IT checkpoint"
bbq,BBQ Disambig.,no_it_1,No IT 1,Bias_score_disambig,Bias score disambig.,0,2.01,2.01,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__base_stereotype_replacement__stereotype_replacement/bbq/bbq_metrics.csv,No IT,1,"Stereotype replacement, matched IT checkpoint"
bbq,BBQ Disambig.,no_it_2,No IT 2,Bias_score_disambig,Bias score disambig.,0,1.184,1.184,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_two__base_stereotype_replacement__stereotype_replacement/bbq/bbq_metrics.csv,No IT,2,"Stereotype replacement, matched IT checkpoint"
bbq,BBQ Disambig.,it_0,IT 0,Bias_score_disambig,Bias score disambig.,0,2.903,2.903,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__sr__stereotype_replacement/bbq/bbq_metrics.csv,IT,0,"Stereotype replacement, matched IT checkpoint"
bbq,BBQ Disambig.,it_1,IT 1,Bias_score_disambig,Bias score disambig.,0,2.728,2.728,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__sr__stereotype_replacement/bbq/bbq_metrics.csv,IT,1,"Stereotype replacement, matched IT checkpoint"
bbq,BBQ Disambig.,it_2,IT 2,Bias_score_disambig,Bias score disambig.,0,2.411,2.411,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_two__sr__stereotype_replacement/bbq/bbq_metrics.csv,IT,2,"Stereotype replacement, matched IT checkpoint"
winobias,WinoBias,base,Base Model Inference,abs_pro_anti_gap,Abs. pro/anti gap,0,0.14393939,0.14393939,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/plain_direct/evalshared/winobias/llama70b_plain_base_winobias/winobias_metrics_overall_llama70b_plain_base_winobias.csv,Base,,"Stereotype replacement, matched IT checkpoint"
winobias,WinoBias,icl,ICL,abs_pro_anti_gap,Abs. pro/anti gap,0,0.14393939,0.14393939,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/evalshared/winobias/m4_baseicl_zero_llama70b_sr_winobias/winobias_metrics_overall_m4_baseicl_zero_llama70b_sr_winobias.csv,ICL,0,"Stereotype replacement, matched IT checkpoint"
winobias,WinoBias,it,DIY IT,abs_pro_anti_gap,Abs. pro/anti gap,0,0.13383838,0.13383838,results/new_results/m3_finetune_llama70b_ms500/evalshared/winobias/m3_llama70b_ms500_sr_winobias/winobias_metrics_overall_m3_llama70b_ms500_sr_winobias.csv,DIY IT,,"Stereotype replacement, matched IT checkpoint"
winobias,WinoBias,no_it_0,No IT 0,abs_pro_anti_gap,Abs. pro/anti gap,0,0.065656566,0.065656566,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_stereotype_replacement__stereotype_replacement/winobias/winobias/m6_l70b_two_pass_zero__base_stereotype_replacement__stereotype_replacement_self_debias_two_pass_stereotype_replacement/winobias_metrics_overall_m6_l70b_two_pass_zero__base_stereotype_replacement__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,No IT,0,"Stereotype replacement, matched IT checkpoint"
winobias,WinoBias,no_it_1,No IT 1,abs_pro_anti_gap,Abs. pro/anti gap,0,0.056818182,0.056818182,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__base_stereotype_replacement__stereotype_replacement/winobias/winobias/m6_l70b_two_pass_one__base_stereotype_replacement__stereotype_replacement_self_debias_two_pass_stereotype_replacement/winobias_metrics_overall_m6_l70b_two_pass_one__base_stereotype_replacement__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,No IT,1,"Stereotype replacement, matched IT checkpoint"
